company,post_time,date_retrived,post,reaction_count,repost
Azzo,7mo,2022-06-06,"We have published our 3rd myth about portable metering - that one must wait for the report. Maybe if it wasn't 2021 - and not with EnergyX Portable!  AZZO delivers live data streaming to our cloud platform from the moment you connect. You can then begin running energy and power quality reports, load studies, and high speed event logging immediately. No waiting. Just instant data and powerful insights at the highest metering standards.#AZZOEnergyXPortable #powerquality #portablemetering #energymanagement #ecoxpert #critialpower #ecostruxure",7,0
Azzo,7mo,2022-06-06,Top 5 Myths About Portable Metering - Myth #2: I can do it myselfWe continue our series with Myth #2 of 5 regarding portable metering and #powerquality.https://lnkd.in/dPPyd4aD #PQ #metering #EnergyX,7,0
Azzo,7mo,2022-06-06,"Portable metering is often used by electricians, engineers and contractors to diagnose a problem or to provide insight into some phenomenon where permanently installed meters are not available. In this series, we dispel several common myths regarding selection and application of portable metering.https://lnkd.in/eshRudpM #powerquality #metering #PQ",26,0
Azzo,7mo,2022-06-06,"We are very proud of our home state of South Australia where both public and private sector energy transformation has been met by a huge commitment from homeowners whose rooftops helped set this new world record today. AZZO is proud to have all of our offices covered with the maximum amount of solar possible, meeting all of our energy needs.AZZO calls on all businesses to make their own independent commitment - irrespective of the many words of our formal government policies. There is no need to wait for them to get it right. Renewable energy is now the cheapest way of generating power on the planet and we have the technology today to enact global energy transformation this world needs to push back the climate crisis. #renewableenergy #scienceandenvironment #solar #energy",22,0
Azzo,9mo,2022-06-06,"If you want to stay up-to-date with all things AZZO, follow our Page. We'd love to interact with you on the many amazing projects and industry changes happening all around the world! It's an exciting time to exchange ideas and engage in conversations around global energy transformation. #letschat",18,0
Azzo,8mo,2022-06-06,"We are sad to again be missing the physical conference at All-Energy Australia 2021 (...we did have a cool looking stand prepared!...2022 now) However, the AZZO Australia team are still happy to be attending the Virtual Conference over these next two weeks. Visit our exhibitor page at the below link:https://lnkd.in/gCnnE9TAThis free-to-attend event will explore issues including hydrogen supply chain, renewable energy and the sustainable built environment, electric vehicles, community batteries and more.#renewableenergy #microgrids #ecoxpert #ecostruxure #solarenergy #batterystorage",8,0
Azzo,8mo,2022-06-06,"Learn how #AZZOEnergyX Portable and our in-house power quality experts found and fixed the cause of unreliable LED lighting in a newly constructed premier stadium. In this short blog, we outline the customer challenge, the AZZO solution, and the benefits resulting. It's all about the power of technology coming together! To learn more about AZZO EnergyX Portable and what we can deliver for your project, customer or facility, visit our website:https://lnkd.in/gpdaBNN #EcoXpert #EcoStruxure #PowerQuality #Harmonics #LEDlighting",25,0
Azzo,8mo,2022-06-06,"As an #EcoXpert Master and #TechnologyPartner of Schneider Electric, AZZO has many extentions and augmentations to the #EcoStruxure suite with our #AZZOEnergyX add-ons and products. Most of these can be purchased anywhere in the world, including downloading free-trials, by visiting the Schneider Electric Exchange and browsing the Marketplace. If you're looking for a Power Quality or Energy audit - we've got you covered. If you have a Power Monitoring Expert system with custom needs like KPI reports, data exports, navigational challenges, or SQL database management tools for compression, rationalization or aggregation - head over to the Exchange and download our tools today!",6,0
Azzo,8mo,2022-06-06,"Jason Heindel has written another great blog on smart buildings using power distribution monitoring for energy management and much more. For over 15 years, AZZO has deployed Schneider Electric #EcoStruxure EMS solutions for hundreds of buildings all over Australia and the USA. This article explores 3 ways we have seen those smart building owners benefit from smart electrical distribution systems.#energymanagement #ems #ecostruxure #ecoxpert #smartbuildings",10,0
Azzo,9mo,2022-06-06,"Jason Heindel from the AZZO USA team has written a new #EcoXpert Insights blog describing how we utilise AZZO's EnergyX Portable platform to solve #PowerQuality problems, leveraging Schneider Electric's #EcoStruxure #IONtechnology and AZZO's IoT cloud analytics suite. The blog describes common PQ issues, applications of our kit during the measurement period, and a case study reference.Our launch video of #EnergyXPortable can also be found here: https://lnkd.in/gzWZ29Gy The ANZ video Case Study referenced in the blog can be found here:https://lnkd.in/grREgFD8 #powerquality #portablemetering #energyaudit #criticalpower #ecostruxure",14,0
