index,link,tech,person,nationality,building,organization,country,location,product,event,money,date_
594,https://www.proquest.com/anznews/docview/2655305494/5CA94ED5C6DB48ACPQ/513?accountid=14649,renewable energy,"sam maresh, som shantanu, shantanu, maresh, shan tanu, alan finkel","east asian, asia","mw talla warra b project, t gen project","ge s, rfqs, ge","australia, adelaide, ge australia, singapore, energyaustralia, darwin katherine","asia, channel island, europe",,the australian hydrogen conference,,"Apr 27, 2022"
595,https://www.proquest.com/anznews/docview/2667428672/5CA94ED5C6DB48ACPQ/514?accountid=14649,renewable energy,,australian,"childers susan river, nevertire, hornsdale, the granville harbour wind farm","atmos renewables, elliott green power australia, igneo, elliott, atmos","australia, queensland, victoria, tasmania",south australia,,,about  m atmos s,"May 23, 2022"
596,https://www.proquest.com/anznews/docview/2656407348/5CA94ED5C6DB48ACPQ/515?accountid=14649,renewable energy,"helen haines, zali steggall, rebekha sharkie, andrew wilkie, anthony albanese, cathy mcgowan",,,"indigo power, haines, indi","warringah, the adelaide hills, hobart, victoria, nsw, australia",,,,,"Apr 29, 2022"
597,https://www.proquest.com/anznews/docview/2656411969/5CA94ED5C6DB48ACPQ/516?accountid=14649,renewable energy,"helen haines, scott morrison, josh frydenberg, john black, black, morrison, john howard","australian, australians",,"australian development strategies, the teal group, the national skills commission","corangamite, victoria, wentworth, sydney, indi, reid, boothby, adelaide, blair, ipswich, brisbane, gilmore, perth, moreton, launceston, australia","surf coast, the parramatta river, south coast, the brisbane river",,,,"Apr 29, 2022"
598,https://www.proquest.com/anznews/docview/2675685994/5CA94ED5C6DB48ACPQ/517?accountid=14649,renewable energy,"helen haines, scott morrison, josh frydenberg, john black, black, morrison, john howard","australian, australians",,"australian development strategies, the teal group, the national skills commission","corangamite, victoria, wentworth, sydney, indi, reid, boothby, adelaide, blair, ipswich, brisbane, gilmore, perth, moreton, launceston, australia","surf coast, the parramatta river, south coast, the brisbane river",,,,"Jun 14, 2022"
599,https://www.proquest.com/anznews/docview/2703628944/5CA94ED5C6DB48ACPQ/518?accountid=14649,renewable energy,"col henry, bessell, vicki potter, thirroul, zac isaakoglu, richard burnett s, burnett, david curtis",,"the sea cliff bridge, imperial hotel","the clifton school of arts committee, wollongong council","clifton, south australia, tasmania, queensland, nsw","moranga park clifton, moronga park clifton, moranga park, clifton",,,,"Aug 19, 2022"
600,https://www.proquest.com/anznews/docview/2719030781/5CA94ED5C6DB48ACPQ/519?accountid=14649,renewable energy,"brent merrick, tim watson","albanese, australians",,"nrma, wa, the electric vehicle council, ampol","norway, australia, adelaide, cairns, bourke, broken hill, sydney, kununurra, kimberley, nsw",the nullarbor plain,,,hundreds of millions of dollars,"Sep 30, 2022"
601,https://www.proquest.com/anznews/docview/2674045115/5CA94ED5C6DB48ACPQ/520?accountid=14649,renewable energy,"damien nicks, nicks, patricia mckenzie, mike cannon brookes, kerry schott, christine holman, tesla s, mark twidell, john pollears",,"loy yang power station, loy yang","agl energy, agl, gw, grok ventures, grok, paris","australia, nsw victoria, south australia, liddell, bayswater, nsw, victoria, australia agl",,,,one cent,"Jun 9, 2022"
602,https://www.proquest.com/anznews/docview/2668539073/5CA94ED5C6DB48ACPQ/521?accountid=14649,renewable energy,"kordamentha, act, shane rattenbury, rattenbury",chinese,"mugga lane solar park, mugga lane s, mugga lane","maoneng group, maoneng, nord bank, the australian securities and investments commission, zhenfa, evoenergy, act","merriwa, nsw, mugga, mugga lane, australia, sunraysia, balranald, canberra, tuggeranong, maoneng, south australia",,,,,"May 25, 2022"
603,https://www.proquest.com/anznews/docview/2717340100/5CA94ED5C6DB48ACPQ/522?accountid=14649,renewable energy,"adam bandt, sarah hanson young, hanson young, fiona simson, tania constable","greens, green, south australian",,"senate, water, national farmers federation, ftc","south australia, australia","gigalitres, gl",,,,"Sep 25, 2022"
604,https://www.proquest.com/anznews/docview/2655305524/5CA94ED5C6DB48ACPQ/523?accountid=14649,renewable energy,"kristy walters haystacks, kim mallee, mallee",albanese,the haystacks solar garden,,"wagga wagga, canberra, grong grong, the united states, nsw, victoria, south australia, tasmania, south east queensland",ore,,,,"Apr 27, 2022"
605,https://www.proquest.com/anznews/docview/2712650976/5CA94ED5C6DB48ACPQ/524?accountid=14649,renewable energy,"simon holmes a court, malcolm turnbull s, simon holmes, turnbull, petard, mozz, mandy macmillan singleton, isabelle henry ascot, trent zimmerman, jason falinski, colin boyce, barnaby joyce, scott morrison, morrison, zimmerman, falinski, fiona colin, malvern",vic,,"alp, the liberal party, newspoll, senate, nationals","victoria, glasgow, australia",,,,,"Sep 12, 2022"
606,https://www.proquest.com/anznews/docview/2680424881/5CA94ED5C6DB48ACPQ/525?accountid=14649,renewable energy,aurizon,"european, australian",tarcoola darwin railway line,"aurizon, east coast rail, one rail australia, bn, goldman sachs, the australian competition consumer commission, glencore, pacific rail, macquarie asset management, bn cwp renewables, partners group, macquarie capital","nsw, queensland","east coast, south australia, the northern territory",,,between  m and bn,"Jun 25, 2022"
607,https://www.proquest.com/anznews/docview/2648216335/5CA94ED5C6DB48ACPQ/526?accountid=14649,renewable energy,"kevin moriarty, dr moriarty, dana larson peter gan, tony sacre, ian burdon, sacre, moriarty, matthew squire",,aurora renewable energy project,"degrees, the australian securities exchange, woodside","south australia, port augusta, aurora",aurora,,,,"Apr 9, 2022"
608,https://www.proquest.com/anznews/docview/2697452651/5CA94ED5C6DB48ACPQ/527?accountid=14649,renewable energy,"sanjeev gupta, gupta, clare mclaughlin, whyalla greensteel",,,"steelworks, simec mining arm, cn, gfg alliance, gfg","whyalla, simec","south australia s, europe",,,multi million dollar,"Aug 4, 2022"
609,https://www.proquest.com/anznews/docview/2674035819/5CA94ED5C6DB48ACPQ/528?accountid=14649,renewable energy,"victoria aemo, violette mouchaileh",australian,liddell power station,"agl, aemo, fortescue future industries","bayswater, nsw queensland, south australia, tasmania, liddell, australia, eraring, agl",,,,,"Jun 9, 2022"
610,https://www.proquest.com/anznews/docview/2719030721/5CA94ED5C6DB48ACPQ/529?accountid=14649,renewable energy,"susan close, craig wilkins",,north south motorway project,"the the department for environment and water, treasury, conservation sa, the peak environmental group, the department of environment and water, epa",south australia,,,,,"Sep 30, 2022"
611,https://www.proquest.com/anznews/docview/2661570217/5CA94ED5C6DB48ACPQ/530?accountid=14649,renewable energy,"damien nicks, nicks, patricia mckenzie, mike cannon brookes, kerry schott, christine holman, tesla s, mark twidell, john pollears",,"loy yang power station, loy yang","agl energy, agl, gw, grok ventures, grok, paris","australia, nsw victoria, south australia, liddell, bayswater, nsw, victoria, australia agl",,,,one cent,"May 11, 2022"
612,https://www.proquest.com/anznews/docview/2672696624/5CA94ED5C6DB48ACPQ/531?accountid=14649,renewable energy,"stephen humble, humble, lockheed martin",northern tasmanian,,"the liberal democratic party, telstra, broadcast division, ldp","australia, bass, south australia, mount barker","western australia s, south coast",,,,"Jun 4, 2022"
613,https://www.proquest.com/anznews/docview/2674045129/5CA94ED5C6DB48ACPQ/532?accountid=14649,renewable energy,natalie davis,,,"woolworths, big w, coles, wa",south australia,,,,,"Jun 9, 2022"
614,https://www.proquest.com/anznews/docview/2715241026/5CA94ED5C6DB48ACPQ/533?accountid=14649,renewable energy,"kordamentha, act, shane rattenbury, rattenbury",chinese,"mugga lane solar park, mugga lane s, mugga lane","maoneng group, maoneng, nord bank, the australian securities and investments commission, zhenfa, evoenergy, act","merriwa, nsw, mugga, mugga lane, australia, sunraysia, balranald, canberra, tuggeranong, maoneng, south australia",,,,,"Sep 19, 2022"
615,https://www.proquest.com/anznews/docview/2662025807/5CA94ED5C6DB48ACPQ/534?accountid=14649,renewable energy,,,,"the institute of fire engineers, fire and rescue nsw, tesla, general motors, hyundai, gm, lg, the national transportation safety board","adelaide, us, south korea s, china",,kona,,,"May 12, 2022"
616,https://www.proquest.com/anznews/docview/2662041364/5CA94ED5C6DB48ACPQ/535?accountid=14649,renewable energy,"stephen humble, humble, lockheed martin",northern tasmanian,,"the liberal democratic party, telstra, broadcast division, ldp","australia, bass, south australia, mount barker","western australia s, south coast",,,,"May 12, 2022"
617,https://www.proquest.com/anznews/docview/2678569742/5CA94ED5C6DB48ACPQ/536?accountid=14649,renewable energy,"stephen humble, humble, lockheed martin",northern tasmanian,,"the liberal democratic party, telstra, broadcast division, ldp","australia, bass, south australia, mount barker","western australia s, south coast",,,,"Jun 21, 2022"
618,https://www.proquest.com/anznews/docview/2668537010/5CA94ED5C6DB48ACPQ/537?accountid=14649,renewable energy,"tom playford, playford, peter dutton, angus taylor, malcolm turnbull","australian, australians",,"the adelaide electricity supply co, a royal commission, etsa, the liberal party","australia, nsw, leigh creek",,,,,"May 25, 2022"
619,https://www.proquest.com/anznews/docview/2680908201/5CA94ED5C6DB48ACPQ/538?accountid=14649,renewable energy,"libs, howard s, peter jennings, peter dutton, andrew hastie, john howard, hawke keating, john kidd auchenflower qld, labor, a bovell swanbourne, john mcleod, rob atkinson, gough whitlam, david morrison, springwood, mark latham, latham, jim ball, mark twain","albanese, greens, australians, menzian liberal, mainstream australian, linos, europe, britain, russians",,"mps, the house of representatives, senate, the country party","tokyo, australia, abc, sunshine coast qld, canberra, us",europe,,,,"Jun 27, 2022"
620,https://www.proquest.com/anznews/docview/2712889071/5CA94ED5C6DB48ACPQ/539?accountid=14649,renewable energy,"carl williams, shane tyrrell, tyrrell, ayesha black, black, joshua jones, craig chowdhury, chowdhury",,,"beenleigh district court, waste nrg",cedar vale,,,,,"Sep 13, 2022"
621,https://www.proquest.com/anznews/docview/2649007508/5CA94ED5C6DB48ACPQ/540?accountid=14649,renewable energy,"elizabeth ii, liz ritchie","oecd, australians, australia, australian",,"the regional australia institute, telstra essential energy, australia post, adelaide bank","australia, sydney, melbourne, brisbane, perth, bendigo",,,covid,around  billion dollars,error 404 :)
622,https://www.proquest.com/anznews/docview/2662025899/5CA94ED5C6DB48ACPQ/541?accountid=14649,renewable energy,,,,,,,,,,"May 12, 2022"
623,https://www.proquest.com/anznews/docview/2720886306/5CA94ED5C6DB48ACPQ/542?accountid=14649,renewable energy,"stephen humble, humble, lockheed martin",northern tasmanian,,"the liberal democratic party, telstra, broadcast division, ldp","australia, bass, south australia, mount barker","western australia s, south coast",,,,"Oct 5, 2022"
624,https://www.proquest.com/anznews/docview/2672314474/5CA94ED5C6DB48ACPQ/543?accountid=14649,renewable energy,"simon orme, orme, clare savage",russian,,the institute of energy economics and financial analysis,"queensland nsw, south australia, tasmania, australia",,,,multibillion dollar,"Jun 3, 2022"
625,https://www.proquest.com/anznews/docview/2720031469/5CA94ED5C6DB48ACPQ/544?accountid=14649,renewable energy,"graeme finn, summer hill, cornelius van der weyden, malcolm turnbull, josh frydenberg, jay weatherill, scott morrison, angus taylor, howard charles annandale, geoff harding chatswood, david neilson",,,,"south australia, australia, turramurra",earth,,,millions of dollars,"Oct 3, 2022"
626,https://www.proquest.com/anznews/docview/2723249576/5CA94ED5C6DB48ACPQ/545?accountid=14649,renewable energy,"tim lawless, jim chalmers","british, australian",,"the reserve bank, the rba board s, rba, the industry science and resources department","sydney, sydney s, melbourne, brisbane, canberra",northern beaches,,pandemic,a record billion,"Oct 11, 2022"
627,https://www.proquest.com/anznews/docview/2660176896/5CA94ED5C6DB48ACPQ/546?accountid=14649,renewable energy,"peter dutton, jeff dimery, dutton, anna collyer, jade gailberger",,,"alinta, accc, the energy security board, esb",sydney,,,,,"May 7, 2022"
628,https://www.proquest.com/anznews/docview/2715145266/5CA94ED5C6DB48ACPQ/547?accountid=14649,renewable energy,"daniel johns, sally pierce hobart, tas daniel johns, john dobinson herston, nic walker, daniel, del pudney, andrew mcmillen, nick cave, tim o brien, greg bearup, amy hiller kew vic, marina hamilton, encounter bay sa, james halliday, robert parker, gary scanlan, jo bayes, vic, judith thomas, gwen harwood hoon, bernard salt s, rosemary o, phillip adams, peter carruth, port macquarie, pamela owens, mt mellum, marie montafia",sa,,,"australia, medindie",,,,,"Sep 18, 2022"
629,https://www.proquest.com/anznews/docview/2712888913/5CA94ED5C6DB48ACPQ/548?accountid=14649,renewable energy,,,,"the institute of fire engineers, tesla, general motors, hyundai, gm, lg, the national transportation safety board","adelaide, us, south korea s, china, australia",,kona,,,"Sep 13, 2022"
630,https://www.proquest.com/anznews/docview/2728510978/5CA94ED5C6DB48ACPQ/549?accountid=14649,renewable energy,"elizabeth ii, liz ritchie","oecd, australians, australia, australian",,"the regional australia institute, telstra essential energy, australia post, adelaide bank","australia, sydney, melbourne, brisbane, perth, bendigo",,,covid,around  billion dollars,"Oct 27, 2022"
