title,links_,publised_date_,company
"Wind and solar smash production records, but old fossils keep energy prices high - RenewEconomy",https://news.google.com/__i/rss/rd/articles/CBMibGh0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS93aW5kLWFuZC1zb2xhci1zbWFzaC1wcm9kdWN0aW9uLXJlY29yZHMtYnV0LW9sZC1mb3NzaWxzLWtlZXAtZW5lcmd5LXByaWNlcy1oaWdoL9IBAA?oc=5,"Wed, 26 Oct 2022 13:08:01 GMT",renewable energy
What South Australia can teach us about renewable energy - World Economic Forum,https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vd3d3LndlZm9ydW0ub3JnL2FnZW5kYS8yMDIxLzA2L3JlbmV3YWJsZS1lbmVyZ3ktc291dGgtYXVzdHJhbGlhLWNsaW1hdGUtY2hhbmdlL9IBAA?oc=5,"Mon, 14 Jun 2021 07:00:00 GMT",renewable energy
"Sunshine, My Frenemy - CleanTechnica",https://news.google.com/__i/rss/rd/articles/CBMiOWh0dHBzOi8vY2xlYW50ZWNobmljYS5jb20vMjAyMi8wMS8xNy9zdW5zaGluZS1teS1mcmVuZW15L9IBPWh0dHBzOi8vY2xlYW50ZWNobmljYS5jb20vMjAyMi8wMS8xNy9zdW5zaGluZS1teS1mcmVuZW15L2FtcC8?oc=5,"Mon, 17 Jan 2022 08:00:00 GMT",renewable energy
How significant is the Victorian government’s plan to revive the State Electricity Commission? - Red Flag,https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vcmVkZmxhZy5vcmcuYXUvYXJ0aWNsZS9ob3ctc2lnbmlmaWNhbnQtdmljdG9yaWFuLWdvdmVybm1lbnRzLXBsYW4tcmV2aXZlLXN0YXRlLWVsZWN0cmljaXR5LWNvbW1pc3Npb27SAQA?oc=5,"Sun, 23 Oct 2022 10:21:24 GMT",renewable energy
"Threaten Australian gas companies with export limits to rein in domestic prices, former ACCC boss says - The Guardian Australia",https://news.google.com/__i/rss/rd/articles/CBMinAFodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vYXVzdHJhbGlhLW5ld3MvMjAyMi9vY3QvMjcvdGhyZWF0ZW4tYXVzdHJhbGlhbi1nYXMtY29tcGFuaWVzLXdpdGgtZXhwb3J0LWxpbWl0cy10by1yZWluLWluLWRvbWVzdGljLXByaWNlcy1mb3JtZXItYWNjYy1ib3NzLXNheXPSAQA?oc=5,"Wed, 26 Oct 2022 15:01:00 GMT",renewable energy
South Australia breaks record by running for a week on renewable energy - Sydney Morning Herald,https://news.google.com/__i/rss/rd/articles/CBMiiwFodHRwczovL3d3dy5zbWguY29tLmF1L2Vudmlyb25tZW50L2NsaW1hdGUtY2hhbmdlL3NvdXRoLWF1c3RyYWxpYS1icmVha3MtcmVjb3JkLXJ1bm5pbmctZm9yLWEtd2Vlay1vbi1yZW5ld2FibGUtZW5lcmd5LTIwMjIwMTE2LXA1OW9taS5odG1s0gEA?oc=5,"Sun, 16 Jan 2022 08:00:00 GMT",renewable energy
Canberra community invited to deep dive into proposed big battery - Riotact,https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vdGhlLXJpb3RhY3QuY29tL2NhbmJlcnJhLWNvbW11bml0eS1pbnZpdGVkLXRvLWRlZXAtZGl2ZS1pbnRvLXByb3Bvc2VkLWJpZy1iYXR0ZXJ5LzYwNjM1MtIBAA?oc=5,"Thu, 27 Oct 2022 18:00:36 GMT",renewable energy
Thermal Energy Storage Market Size to Hit USD 53.4 Bn by 2030 - GlobeNewswire,https://news.google.com/__i/rss/rd/articles/CBMihQFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2UvMjAyMi8xMC8yNi8yNTQyMjA3LzAvZW4vVGhlcm1hbC1FbmVyZ3ktU3RvcmFnZS1NYXJrZXQtU2l6ZS10by1IaXQtVVNELTUzLTQtQm4tYnktMjAzMC5odG1s0gEA?oc=5,"Wed, 26 Oct 2022 20:00:00 GMT",renewable energy
Telstra underwrites Australia’s biggest wind farm in PPA with Ark Energy - RenewEconomy,https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS90ZWxzdHJhLXVuZGVyd3JpdGVzLWF1c3RyYWxpYXMtYmlnZ2VzdC13aW5kLWZhcm0taW4tcHBhLXdpdGgtYXJrLWVuZXJneS_SAWhodHRwczovL3JlbmV3ZWNvbm9teS5jb20uYXUvdGVsc3RyYS11bmRlcndyaXRlcy1hdXN0cmFsaWFzLWJpZ2dlc3Qtd2luZC1mYXJtLWluLXBwYS13aXRoLWFyay1lbmVyZ3kvYW1wLw?oc=5,"Tue, 04 Oct 2022 07:00:00 GMT",renewable energy
South Australia sets smashing new renewables record in final days of 2021 - RenewEconomy,https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9zb3V0aC1hdXN0cmFsaWEtd2luZHMtdXAtMjAyMS13aXRoLXNtYXNoaW5nLW5ldy1yZW5ld2FibGVzLXJlY29yZC_SAWJodHRwczovL3JlbmV3ZWNvbm9teS5jb20uYXUvc291dGgtYXVzdHJhbGlhLXdpbmRzLXVwLTIwMjEtd2l0aC1zbWFzaGluZy1uZXctcmVuZXdhYmxlcy1yZWNvcmQvYW1wLw?oc=5,"Wed, 12 Jan 2022 08:00:00 GMT",renewable energy
South Australia Leads the World on Grid-Scale Renewables (Again!) - CleanTechnica,https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vY2xlYW50ZWNobmljYS5jb20vMjAyMS8xMi8wOC9zb3V0aC1hdXN0cmFsaWEtbGVhZHMtdGhlLXdvcmxkLW9uLWdyaWQtc2NhbGUtcmVuZXdhYmxlcy1hZ2Fpbi_SAWhodHRwczovL2NsZWFudGVjaG5pY2EuY29tLzIwMjEvMTIvMDgvc291dGgtYXVzdHJhbGlhLWxlYWRzLXRoZS13b3JsZC1vbi1ncmlkLXNjYWxlLXJlbmV3YWJsZXMtYWdhaW4vYW1wLw?oc=5,"Wed, 08 Dec 2021 08:00:00 GMT",renewable energy
VIC Libs Pledge To Pause Electric Vehicle Tax - Solar Quotes,https://news.google.com/__i/rss/rd/articles/CBMiP2h0dHBzOi8vd3d3LnNvbGFycXVvdGVzLmNvbS5hdS9ibG9nL3ZpYy1saWJlcmFscy1ldi10YXgtbWIyNjg4L9IBAA?oc=5,"Mon, 24 Oct 2022 20:32:09 GMT",renewable energy
"Australia could be the Saudi Arabia of clean energy, powering the world - Sydney Morning Herald",https://news.google.com/__i/rss/rd/articles/CBMihwFodHRwczovL3d3dy5zbWguY29tLmF1L2J1c2luZXNzL3RoZS1lY29ub215L2F1c3RyYWxpYS1jb3VsZC1iZS10aGUtc2F1ZGktYXJhYmlhLW9mLWNsZWFuLWVuZXJneS1wb3dlcmluZy10aGUtd29ybGQtMjAyMjA4MjUtcDViY25rLmh0bWzSAQA?oc=5,"Tue, 30 Aug 2022 07:00:00 GMT",renewable energy
Green hydrogen in South Australia: will it win out by 2025? - Cosmos,https://news.google.com/__i/rss/rd/articles/CBMiSGh0dHBzOi8vY29zbW9zbWFnYXppbmUuY29tL3RlY2hub2xvZ3kvaHlkcm9nZW4tc291dGgtYXVzdHJhbGlhLW1hcmF0aG9uL9IBSGh0dHBzOi8vY29zbW9zbWFnYXppbmUuY29tL3RlY2hub2xvZ3kvaHlkcm9nZW4tc291dGgtYXVzdHJhbGlhLW1hcmF0aG9uLw?oc=5,"Fri, 16 Sep 2022 07:00:00 GMT",renewable energy
ASIC warns others on sustainability claims as Tlou coughs up fine - The Australian,https://news.google.com/__i/rss/rd/articles/CBMisAFodHRwczovL3d3dy50aGVhdXN0cmFsaWFuLmNvbS5hdS9idXNpbmVzcy9yZW5ld2FibGUtZW5lcmd5LWVjb25vbXkvYXNpYy13YXJucy1vdGhlcnMtb24tc3VzdGFpbmFiaWxpdHktY2xhaW1zLWFzLXRsb3UtY291Z2hzLXVwLWZpbmUvbmV3cy1zdG9yeS81NDllNzdmMWFiM2Y4YTk5N2Q5MTg0MTA5Y2JmNzQ3MtIBsAFodHRwczovL2FtcC50aGVhdXN0cmFsaWFuLmNvbS5hdS9idXNpbmVzcy9yZW5ld2FibGUtZW5lcmd5LWVjb25vbXkvYXNpYy13YXJucy1vdGhlcnMtb24tc3VzdGFpbmFiaWxpdHktY2xhaW1zLWFzLXRsb3UtY291Z2hzLXVwLWZpbmUvbmV3cy1zdG9yeS81NDllNzdmMWFiM2Y4YTk5N2Q5MTg0MTA5Y2JmNzQ3Mg?oc=5,"Thu, 27 Oct 2022 00:18:00 GMT",renewable energy
First NSW renewables tender signals the start of a new energy transition - RenewEconomy,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9maXJzdC1uc3ctcmVuZXdhYmxlcy10ZW5kZXItc2lnbmFscy10aGUtc3RhcnQtb2YtYS1uZXctZW5lcmd5LXRyYW5zaXRpb24v0gFpaHR0cHM6Ly9yZW5ld2Vjb25vbXkuY29tLmF1L2ZpcnN0LW5zdy1yZW5ld2FibGVzLXRlbmRlci1zaWduYWxzLXRoZS1zdGFydC1vZi1hLW5ldy1lbmVyZ3ktdHJhbnNpdGlvbi9hbXAv?oc=5,"Thu, 27 Oct 2022 10:38:30 GMT",renewable energy
Corporate Ladder: your weekly guide to executive appointments - InDaily,https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vaW5kYWlseS5jb20uYXUvbmV3cy9idXNpbmVzcy8yMDIyLzEwLzMxL2NvcnBvcmF0ZS1sYWRkZXIteW91ci13ZWVrbHktZ3VpZGUtdG8tZXhlY3V0aXZlLWFwcG9pbnRtZW50cy0xMTMv0gEA?oc=5,"Sun, 30 Oct 2022 22:22:42 GMT",renewable energy
"SA has a lot to crow about with power – but faces some sustainability challenges beyond the ""Stobie” poles - The Fifth Estate",https://news.google.com/__i/rss/rd/articles/CBMilwFodHRwczovL3RoZWZpZnRoZXN0YXRlLmNvbS5hdS9lbmVyZ3ktbGVhZC9lbmVyZ3kvc2EtaGFzLWEtbG90LXRvLWNyb3ctYWJvdXQtd2l0aC1wb3dlci1idXQtZmFjZXMtYmlnLXN1c3RhaW5hYmlsaXR5LWNoYWxsZW5nZXMtYmV5b25kLXRoZS1zdG9iaWUtcG9sZXMv0gEA?oc=5,"Wed, 08 Jun 2022 07:00:00 GMT",renewable energy
Neoen starts work on South Australia's largest renewable energy project - pv magazine International,https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIyLzAxLzE4L25lb2VuLXN0YXJ0cy13b3JrLW9uLWF1c3RyYWxpYXMtbGFyZ2VzdC1yZW5ld2FibGUtZW5lcmd5LXByb2plY3Qv0gEA?oc=5,"Tue, 18 Jan 2022 08:00:00 GMT",renewable energy
One shining week in SA: state runs for 6.5 days on renewables - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMi8wMS8xOS9vbmUtc2hpbmluZy13ZWVrLWluLXNhLXN0YXRlLXJ1bnMtZm9yLTYtNS1kYXlzLW9uLXJlbmV3YWJsZXMv0gEA?oc=5,"Wed, 19 Jan 2022 08:00:00 GMT",renewable energy
A New Premier For SA: What Now For Renewables? - Solar Quotes Blog - Solar Quotes,https://news.google.com/__i/rss/rd/articles/CBMiRWh0dHBzOi8vd3d3LnNvbGFycXVvdGVzLmNvbS5hdS9ibG9nL3NhLW1hbGluYXVza2FzLXJlbmV3YWJsZXMtbWIyNDAxL9IBAA?oc=5,"Mon, 21 Mar 2022 07:00:00 GMT",renewable energy
Column: Australia's timing problem with moving from coal to renewables - Reuters,https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2VuZXJneS9hdXN0cmFsaWFzLXRpbWluZy1wcm9ibGVtLXdpdGgtbW92aW5nLWNvYWwtcmVuZXdhYmxlcy1ydXNzZWxsLTIwMjItMDktMDEv0gEA?oc=5,"Thu, 01 Sep 2022 07:00:00 GMT",renewable energy
ASX Renewable Energy Stocks: South Australia wants to develop a new Hydrogen Act - Stockhead,https://news.google.com/__i/rss/rd/articles/CBMicGh0dHBzOi8vc3RvY2toZWFkLmNvbS5hdS9lbmVyZ3kvYXN4LXJlbmV3YWJsZS1lbmVyZ3ktc3RvY2tzLXNvdXRoLWF1c3RyYWxpYS13YW50cy10by1kZXZlbG9wLWEtbmV3LWh5ZHJvZ2VuLWFjdC_SAXRodHRwczovL3N0b2NraGVhZC5jb20uYXUvZW5lcmd5L2FzeC1yZW5ld2FibGUtZW5lcmd5LXN0b2Nrcy1zb3V0aC1hdXN0cmFsaWEtd2FudHMtdG8tZGV2ZWxvcC1hLW5ldy1oeWRyb2dlbi1hY3QvP2FtcA?oc=5,"Wed, 01 Jun 2022 07:00:00 GMT",renewable energy
Tesla Megapack selected for big new 300 MWh energy storage project to help renewable energy in Australia - Electrek,https://news.google.com/__i/rss/rd/articles/CBMieWh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8wMy8yMi90ZXNsYS1tZWdhcGFjay1zZWxlY3RlZC1iaWctbmV3LTMwMC1td2gtZW5lcmd5LXN0b3JhZ2UtcHJvamVjdC1yZW5ld2FibGUtZW5lcmd5LWF1c3RyYWxpYS_SAQA?oc=5,"Tue, 22 Mar 2022 07:00:00 GMT",renewable energy
The Power of Possibility: Renewable Energy Transformation in South Australia - Energy Matters,https://news.google.com/__i/rss/rd/articles/CBMifGh0dHBzOi8vd3d3LmVuZXJneW1hdHRlcnMuY29tLmF1L3JlbmV3YWJsZS1uZXdzL3RoZS1wb3dlci1vZi1wb3NzaWJpbGl0eS1yZW5ld2FibGUtZW5lcmd5LXRyYW5zZm9ybWF0aW9uLWluLXNvdXRoLWF1c3RyYWxpYS_SAQA?oc=5,"Sun, 26 Sep 2021 07:00:00 GMT",renewable energy
Switching to renewable energy: the rebates and incentives on offer to Australian households - The Guardian Australia,https://news.google.com/__i/rss/rd/articles/CBMikQFodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vYXVzdHJhbGlhLW5ld3MvMjAyMi9qdW4vMTYvc3dpdGNoaW5nLXRvLXJlbmV3YWJsZS1lbmVyZ3ktdGhlLXJlYmF0ZXMtYW5kLWluY2VudGl2ZXMtb24tb2ZmZXItdG8tYXVzdHJhbGlhbi1ob3VzZWhvbGRz0gEA?oc=5,"Wed, 15 Jun 2022 07:00:00 GMT",renewable energy
Work begins on major transmission system upgrade to boost renewable energy use in Australia - IEEFA,https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vaWVlZmEub3JnL2FydGljbGVzL3dvcmstYmVnaW5zLW1ham9yLXRyYW5zbWlzc2lvbi1zeXN0ZW0tdXBncmFkZS1ib29zdC1yZW5ld2FibGUtZW5lcmd5LXVzZS1hdXN0cmFsaWHSAQA?oc=5,"Tue, 31 May 2022 07:00:00 GMT",renewable energy
3 ways the Albanese government can turn Australia into a renewable energy superpower – without leaving anyone behind - The Conversation Indonesia,https://news.google.com/__i/rss/rd/articles/CBMilQFodHRwczovL3RoZWNvbnZlcnNhdGlvbi5jb20vMy13YXlzLXRoZS1hbGJhbmVzZS1nb3Zlcm5tZW50LWNhbi10dXJuLWF1c3RyYWxpYS1pbnRvLWEtcmVuZXdhYmxlLWVuZXJneS1zdXBlcnBvd2VyLXdpdGhvdXQtbGVhdmluZy1hbnlvbmUtYmVoaW5kLTE4MzY0MNIBAA?oc=5,"Fri, 27 May 2022 07:00:00 GMT",renewable energy
"Australia’s renewables boom fading as investors lose confidence, energy council says - The Guardian Australia",https://news.google.com/__i/rss/rd/articles/CBMiiQFodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vYXVzdHJhbGlhLW5ld3MvMjAyMi9hcHIvMDEvYXVzdHJhbGlhcy1yZW5ld2FibGVzLWJvb20tZmFkaW5nLWFzLWludmVzdG9ycy1sb3NlLWNvbmZpZGVuY2UtZW5lcmd5LWNvdW5jaWwtc2F5c9IBAA?oc=5,"Thu, 31 Mar 2022 07:00:00 GMT",renewable energy
2022 Energy and renewables market update - a year of uneven change - Lexology,https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3LmxleG9sb2d5LmNvbS9saWJyYXJ5L2RldGFpbC5hc3B4P2c9ZWFlZjQ0NzktNmMyZC00ZDYxLWEwMjMtYjliOGQxMjY4MDYy0gEA?oc=5,"Tue, 10 May 2022 07:00:00 GMT",renewable energy
Australia's renewable energy superpower fantasy - The Spectator Australia,https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vd3d3LnNwZWN0YXRvci5jb20uYXUvMjAyMi8wNy9hdXN0cmFsaWFzLXJlbmV3YWJsZS1lbmVyZ3ktc3VwZXJwb3dlci1mYW50YXN5L9IBAA?oc=5,"Wed, 20 Jul 2022 07:00:00 GMT",renewable energy
Queensland expected to target to new renewable energy mark - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMibGh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMi8wOS8wOS9xdWVlbnNsYW5kLWV4cGVjdGVkLXRvLXRhcmdldC10by1uZXctcmVuZXdhYmxlLWVuZXJneS1tYXJrL9IBAA?oc=5,"Fri, 09 Sep 2022 07:00:00 GMT",renewable energy
Wind Blows Away Australian Records - CleanTechnica,https://news.google.com/__i/rss/rd/articles/CBMiSGh0dHBzOi8vY2xlYW50ZWNobmljYS5jb20vMjAyMi8wOC8xMy93aW5kLWJsb3dzLWF3YXktYXVzdHJhbGlhbi1yZWNvcmRzL9IBTGh0dHBzOi8vY2xlYW50ZWNobmljYS5jb20vMjAyMi8wOC8xMy93aW5kLWJsb3dzLWF3YXktYXVzdHJhbGlhbi1yZWNvcmRzL2FtcC8?oc=5,"Sat, 13 Aug 2022 07:00:00 GMT",renewable energy
We’re making the ultimate sacrifice to prove our virtue - The Australian,https://news.google.com/__i/rss/rd/articles/CBMikwFodHRwczovL3d3dy50aGVhdXN0cmFsaWFuLmNvbS5hdS9uYXRpb24vcG9saXRpY3Mvd2VyZS1tYWtpbmctdGhlLXVsdGltYXRlLXNhY3JpZmljZS10by1wcm92ZS1vdXItdmlydHVlL25ld3Mtc3RvcnkvM2MxYTUzZDEwOTJhNzQ4YmM4YWFlZWExNmM5YmE2NDbSAQA?oc=5,"Fri, 28 Oct 2022 13:00:00 GMT",renewable energy
Energy crisis: top Australian experts explain how to escape - Cosmos,https://news.google.com/__i/rss/rd/articles/CBMiRmh0dHBzOi8vY29zbW9zbWFnYXppbmUuY29tL3RlY2hub2xvZ3kvZW5lcmd5LWNyaXNpcy1lc2NhcGUtdHJhbnNpdGlvbi_SAQA?oc=5,"Mon, 11 Jul 2022 07:00:00 GMT",renewable energy
Renewables Reign as Victoria and South Australia Hit New Records Over Easter - Energy Matters,https://news.google.com/__i/rss/rd/articles/CBMifWh0dHBzOi8vd3d3LmVuZXJneW1hdHRlcnMuY29tLmF1L3JlbmV3YWJsZS1uZXdzL3JlbmV3YWJsZXMtcmVpZ24tYXMtdmljdG9yaWEtYW5kLXNvdXRoLWF1c3RyYWxpYS1oaXQtbmV3LXJlY29yZHMtb3Zlci1lYXN0ZXIv0gEA?oc=5,"Tue, 19 Apr 2022 07:00:00 GMT",renewable energy
"Against the odds, South Australia is a renewable energy powerhouse. How on Earth did they do it? - The Conversation Indonesia",https://news.google.com/__i/rss/rd/articles/CBMigAFodHRwczovL3RoZWNvbnZlcnNhdGlvbi5jb20vYWdhaW5zdC10aGUtb2Rkcy1zb3V0aC1hdXN0cmFsaWEtaXMtYS1yZW5ld2FibGUtZW5lcmd5LXBvd2VyaG91c2UtaG93LW9uLWVhcnRoLWRpZC10aGV5LWRvLWl0LTE1Mzc4OdIBhAFodHRwczovL3RoZWNvbnZlcnNhdGlvbi5jb20vYW1wL2FnYWluc3QtdGhlLW9kZHMtc291dGgtYXVzdHJhbGlhLWlzLWEtcmVuZXdhYmxlLWVuZXJneS1wb3dlcmhvdXNlLWhvdy1vbi1lYXJ0aC1kaWQtdGhleS1kby1pdC0xNTM3ODk?oc=5,"Wed, 24 Feb 2021 08:00:00 GMT",renewable energy
Wind and solar production exceeded demand every second day in South Australia in 2021 - RenewEconomy,https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS93aW5kLWFuZC1zb2xhci1wcm9kdWN0aW9uLWV4Y2VlZGVkLWRlbWFuZC1ldmVyeS1zZWNvbmQtZGF5LWluLXNvdXRoLWF1c3RyYWxpYS1pbi0yMDIxL9IBdmh0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS93aW5kLWFuZC1zb2xhci1wcm9kdWN0aW9uLWV4Y2VlZGVkLWRlbWFuZC1ldmVyeS1zZWNvbmQtZGF5LWluLXNvdXRoLWF1c3RyYWxpYS1pbi0yMDIxL2FtcC8?oc=5,"Fri, 04 Mar 2022 08:00:00 GMT",renewable energy
Sydney solar pioneer Martin Green wins prestigious Millennium Technology prize - RenewEconomy,https://news.google.com/__i/rss/rd/articles/CBMia2h0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9zeWRuZXktc29sYXItcGlvbmVlci1tYXJ0aW4tZ3JlZW4td2lucy1wcmVzdGlnaW91cy1taWxsZW5uaXVtLXRlY2hub2xvZ3ktcHJpemUv0gFvaHR0cHM6Ly9yZW5ld2Vjb25vbXkuY29tLmF1L3N5ZG5leS1zb2xhci1waW9uZWVyLW1hcnRpbi1ncmVlbi13aW5zLXByZXN0aWdpb3VzLW1pbGxlbm5pdW0tdGVjaG5vbG9neS1wcml6ZS9hbXAv?oc=5,"Wed, 26 Oct 2022 03:19:38 GMT",renewable energy
“Remarkable:” South Australia reached 100 pct renewables nearly every day in October - RenewEconomy,https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9yZW1hcmthYmxlLXNvdXRoLWF1c3RyYWxpYS1yZWFjaGVkLTEwMC1wY3QtcmVuZXdhYmxlcy1uZWFybHktZXZlcnktZGF5LWluLW9jdG9iZXIv0gFyaHR0cHM6Ly9yZW5ld2Vjb25vbXkuY29tLmF1L3JlbWFya2FibGUtc291dGgtYXVzdHJhbGlhLXJlYWNoZWQtMTAwLXBjdC1yZW5ld2FibGVzLW5lYXJseS1ldmVyeS1kYXktaW4tb2N0b2Jlci9hbXAv?oc=5,"Tue, 02 Nov 2021 07:00:00 GMT",renewable energy
How Australia 's States Are Leading The Renewable Push - Saurenergy,https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vd3d3LnNhdXJlbmVyZ3kuY29tL3NvbGFyLWVuZXJneS1uZXdzL2hvdy1hdXN0cmFsaWFzLXN0YXRlcy1hcmUtbGVhZGluZy10aGUtcmVuZXdhYmxlcy1wdXNo0gEA?oc=5,"Fri, 11 Mar 2022 08:00:00 GMT",renewable energy
128.5 MW solar hybrid plant reaches financial close in South Australia - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMi8wNy8yMS8xMjgtNS1tdy1zb2xhci1oeWJyaWQtcGxhbnQtcmVhY2hlcy1maW5hbmNpYWwtY2xvc2UtaW4tc291dGgtYXVzdHJhbGlhL9IBAA?oc=5,"Thu, 21 Jul 2022 07:00:00 GMT",renewable energy
"In Australia, farmers up in arms over renewable energy rollout - Al Jazeera English",https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZWNvbm9teS8yMDIyLzIvOS9pbi1hdXN0cmFsaWEtZmFybWVycy11cC1pbi1hcm1zLW92ZXItY2xlYW4tZW5lcmd5LXJvbGxvdXTSAQA?oc=5,"Wed, 09 Feb 2022 08:00:00 GMT",renewable energy
"SA renewables surge bringing down energy prices, but consumers miss out - RenewEconomy",https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9zYS1yZW5ld2FibGVzLXN1cmdlLWJyaW5naW5nLWRvd24tZW5lcmd5LXByaWNlcy1idXQtY29uc3VtZXJzLW1pc3Mtb3V0L9IBZ2h0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9zYS1yZW5ld2FibGVzLXN1cmdlLWJyaW5naW5nLWRvd24tZW5lcmd5LXByaWNlcy1idXQtY29uc3VtZXJzLW1pc3Mtb3V0L2FtcC8?oc=5,"Wed, 11 May 2022 07:00:00 GMT",renewable energy
A record year: Renewables provided 5x more power than gas in 2021 - Climate Council,https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3LmNsaW1hdGVjb3VuY2lsLm9yZy5hdS9yZXNvdXJjZXMvcmVjb3JkLXllYXItcmVuZXdhYmxlcy1wcm92aWRlZC01eC1tb3JlLXBvd2VyLXRoYW4tZ2FzLTIwMjEv0gEA?oc=5,"Thu, 10 Feb 2022 08:00:00 GMT",renewable energy
Woolworths commits to 100 per cent clean energy in South Australia - EcoGeneration,https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LmVjb2dlbmVyYXRpb24uY29tLmF1L3dvb2x3b3J0aHMtY29tbWl0cy10by0xMDAtcGVyLWNlbnQtY2xlYW4tZW5lcmd5LWluLXNvdXRoLWF1c3RyYWxpYS_SAQA?oc=5,"Tue, 24 May 2022 07:00:00 GMT",renewable energy
South Australia battery to deliver world-first inertia services - E&T Magazine,https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vZWFuZHQudGhlaWV0Lm9yZy9jb250ZW50L2FydGljbGVzLzIwMjIvMDcvc291dGgtYXVzdHJhbGlhLWJhdHRlcnktdG8tZGVsaXZlci13b3JsZC1maXJzdC1pbmVydGlhLXNlcnZpY2VzL9IBAA?oc=5,"Thu, 28 Jul 2022 07:00:00 GMT",renewable energy
Concerns for future of ‘globally unique’ Nullarbor cave system if massive green hydrogen project goes ahead - Kalgoorlie Miner,https://news.google.com/__i/rss/rd/articles/CBMipQFodHRwczovL3d3dy5rYWxtaW5lci5jb20uYXUvbmV3cy9rYWxnb29ybGllLW1pbmVyL2NvbmNlcm5zLWZvci1mdXR1cmUtb2YtZ2xvYmFsbHktdW5pcXVlLW51bGxhcmJvci1jYXZlLXN5c3RlbS1pZi1tYXNzaXZlLWdyZWVuLWh5ZHJvZ2VuLXByb2plY3QtZ29lcy1haGVhZC1jLTg2Nzk0NDbSAQA?oc=5,"Fri, 28 Oct 2022 21:02:40 GMT",renewable energy
South Australia’s biggest renewables hub lands a second power offtake deal - RenewEconomy,https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9zb3V0aC1hdXN0cmFsaWFzLWJpZ2dlc3QtcmVuZXdhYmxlcy1odWItbGFuZHMtYS1zZWNvbmQtcG93ZXItb2ZmdGFrZS1kZWFsL9IBamh0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9zb3V0aC1hdXN0cmFsaWFzLWJpZ2dlc3QtcmVuZXdhYmxlcy1odWItbGFuZHMtYS1zZWNvbmQtcG93ZXItb2ZmdGFrZS1kZWFsL2FtcC8?oc=5,"Tue, 02 Aug 2022 07:00:00 GMT",renewable energy
